가구원수,취업인원수,가구주_연령,비동거취업미혼자녀수,비동거학업미혼자녀수,비동거기타미혼자녀수,자동차보유대수,월세평가금액,전세보증금,월세사글세,주거용전용면적,주택소유유무,가계지출금액,가계지출_소비지출금액
2,2,63,0,0,0,2,281,0,0,83,1,6372368,3392368
2,2,63,0,0,0,2,300,0,0,60,1,3293542,2377482
2,2,63,0,0,0,2,330,3000,300,43,2,3556667,2646978
2,2,63,0,0,0,2,450,0,0,60,1,3169764,2753392
2,2,63,0,0,0,2,450,38000,95,47,2,2610369,2198342
2,2,63,0,0,0,2,500,0,0,102,1,2516301,1825976
2,2,63,0,0,0,2,500,0,0,132,1,3499177,2712313
2,2,63,0,0,0,2,500,0,0,83,1,2770937,1836501
2,2,63,0,0,0,2,500,0,0,84,1,3286644,2244317
2,2,63,0,0,0,2,600,0,0,71,1,2610848,1324964
2,2,63,0,0,0,2,875,0,0,106,1,2645639,1987435
2,2,63,0,0,1,1,281,0,0,75,1,4101537,3109553
2,2,63,0,1,0,0,400,0,0,75,2,3688294,1682254
2,2,63,1,0,0,0,160,0,0,99,1,3383117,3323117
2,2,63,1,0,0,0,300,0,0,99,1,1280552,1114534
2,2,63,1,0,0,0,400,0,0,59,1,1834080,1569662
2,2,63,1,0,0,0,800,0,0,84,1,4418727,2350022
2,2,63,1,0,0,1,200,0,0,39,1,1440081,1106601
2,2,63,1,0,0,1,200,0,0,66,1,2020394,1586526
2,2,63,1,0,0,1,300,0,0,82,1,3417132,2484964
2,2,63,1,0,0,1,400,0,0,112,1,994081,714411
2,2,63,1,0,0,1,700,0,0,100,1,2256829,1536694
2,2,63,1,0,0,1,700,0,0,148,1,2848394,1975363
2,2,63,1,0,0,1,700,0,0,59,1,2239914,1275272
2,2,63,1,0,0,1,700,0,0,99,1,2136034,1819909
2,2,63,1,0,0,1,950,0,0,84,1,2442558,1696958
2,2,63,1,0,0,2,1200,0,0,105,1,7032351,2820588
2,2,63,1,0,0,2,300,0,0,89,1,3405095,2520109
2,2,63,1,0,0,2,400,0,0,73,1,2082183,1382342
2,2,63,1,0,0,2,410,0,0,83,1,2506742,2376742
2,2,63,1,0,0,2,450,0,0,68,1,3344462,2540933
2,2,63,1,0,0,2,600,0,0,99,1,1993431,1556031
2,2,63,1,0,0,2,700,0,0,84,1,3668648,2003728
2,2,63,1,0,1,2,1680,0,0,82,1,2869170,2166897
2,2,63,2,0,0,1,200,0,0,88,1,1933871,1844621
2,2,63,2,0,0,1,400,0,0,59,1,2576462,1367682
2,2,63,2,0,0,1,400,0,0,70,1,2073051,1440501
2,2,63,2,0,0,1,650,0,0,150,1,2715569,1891324
2,2,63,2,0,0,2,1140,0,0,115,1,4072384,2545501
2,2,64,0,0,0,0,200,0,0,57,1,1731127,1019462
2,2,64,0,0,0,0,380,0,0,84,1,3453874,2877714
2,2,64,0,0,0,0,400,0,0,99,1,1701266,1398124
2,2,64,0,0,0,0,428,170000,0,50,1,1695246,1210246
2,2,64,0,0,0,0,500,0,0,60,1,1929105,1581505
2,2,64,0,0,0,0,550,0,0,82,1,2639082,2263258
2,2,64,0,0,0,0,650,0,0,59,1,1820685,1738324
2,2,64,0,0,0,0,800,0,0,96,1,2999287,2128300
2,2,64,0,0,0,0,810,0,0,58,1,1987451,1380301
2,2,64,0,0,0,1,1100,350000,0,66,1,4172131,3160869
2,2,64,0,0,0,1,118,4600,100,56,2,1926690,1864996
2,2,64,0,0,0,1,1250,0,0,85,1,3486654,2877984
2,2,64,0,0,0,1,1288,0,0,60,1,2283593,1810581
2,2,64,0,0,0,1,1290,0,0,59,1,1924644,1634064
2,2,64,0,0,0,1,140,0,0,43,1,1838098,1268675
2,2,64,0,0,0,1,200,30000,150,83,2,2854526,2240254
2,2,64,0,0,0,1,204,14720,154,46,2,1290933,880923
2,2,64,0,0,0,1,250,0,0,53,1,1586963,1446848
2,2,64,0,0,0,1,300,0,0,79,1,1871302,1586943
2,2,64,0,0,0,1,300,36000,0,35,2,3136279,1735705
2,2,64,0,0,0,1,300,90000,0,59.99,2,1554774,1330904
2,2,64,0,0,0,1,350,0,0,59,1,2189621,1526602
2,2,64,0,0,0,1,350,0,0,90,1,1800976,1476949
2,2,64,0,0,0,1,400,0,0,102,1,2473479,1402043
2,2,64,0,0,0,1,400,0,0,82,1,893237,801737
2,2,64,0,0,0,1,400,0,0,90,1,1440505,1390347
2,2,64,0,0,0,1,417,0,0,60,1,2518812,1692912
2,2,64,0,0,0,1,438,0,0,60,1,2241575,2009250
2,2,64,0,0,0,1,500,0,0,50,1,4641528,4183333
2,2,64,0,0,0,1,500,0,0,89,1,2188681,1582908
2,2,64,0,0,0,1,500,0,0,92,1,2204512,1921993
2,2,64,0,0,0,1,500,0,0,92,1,2500039,1891539
2,2,64,0,0,0,1,514,0,0,92,1,1973378,1251377
2,2,64,0,0,0,1,530,0,0,59,1,2828991,2059394
2,2,64,0,0,0,1,600,0,0,82,1,1354361,1171791
2,2,64,0,0,0,1,600,0,0,86,1,3873611,3239159
2,2,64,0,0,0,1,850,0,0,76,1,2808479,2016674
2,2,64,0,0,0,1,870,0,0,52,1,1405527,1246142
2,2,64,0,0,0,2,1200,0,0,118.2,1,2325263,1480757
2,2,64,0,0,0,2,1500,0,0,84,1,5950315,3276755
2,2,64,0,0,0,2,350,0,0,105,1,2898697,2448835
2,2,64,0,0,0,2,350,0,0,57,1,3919030,3560913
2,2,64,0,0,0,2,450,0,0,99,1,2711508,1959178
2,2,64,0,0,0,2,500,0,0,124,1,2880088,2595303
2,2,64,0,0,0,2,500,0,0,99,1,5392185,3538446
2,2,64,0,0,0,2,780,0,0,84,1,3547589,2512358
2,2,64,1,0,0,0,250,0,0,42,1,2151957,1982020
2,2,64,1,0,0,0,300,0,0,72,1,2604556,2311372
2,2,64,1,0,0,0,400,0,0,66,1,1029661,890131
2,2,64,1,0,0,1,100,0,0,59,1,1518454,1372898
2,2,64,1,0,0,1,1700,0,0,84,1,3421871,2059974
2,2,64,1,0,0,1,1760,0,0,101,1,2871394,2239229
2,2,64,1,0,0,1,200,0,0,60,1,1163625,887970
2,2,64,1,0,0,1,438,0,0,66,1,2084465,1631021
2,2,64,1,0,0,1,540,0,0,98,1,1820606,1530561
2,2,64,1,0,0,1,560,0,0,79,1,1157253,834335
2,2,64,1,0,0,1,600,0,0,119,1,2883141,1987936
2,2,64,1,0,0,1,800,0,0,84,1,3494561,2094255
2,2,64,1,0,1,0,400,0,0,70,1,1709096,1199565
2,2,64,2,0,0,1,300,0,0,159,1,4380270,3002661
2,2,64,2,0,0,1,300,0,0,66,1,2850704,2115153
2,2,64,2,0,0,2,510,0,0,99,1,1739578,1363963
2,2,64,3,0,0,0,167,0,167,59,2,2513840,2442261
2,2,65,0,0,0,0,1109,97900,583,84,1,2369669,1869542
2,2,65,0,0,0,0,210,2000,200,22,2,766887,753554
2,2,65,0,0,0,0,250,0,0,67,1,794902,636282
2,2,65,0,0,0,0,289,15000,200,33,2,1437244,1421754
2,2,65,0,0,0,0,300,0,0,80,1,637926,514592
2,2,65,0,0,0,0,325,0,0,42,1,2003171,1725319
2,2,65,0,0,0,0,400,0,0,53,1,1692214,1598934
2,2,65,0,0,0,0,410,3000,380,39,2,2277597,1979812
2,2,65,0,0,0,0,500,0,0,165,1,1818108,1728498
2,2,65,0,0,0,0,500,0,0,53,1,2817498,2277840
2,2,65,0,0,0,0,510,0,0,55,1,1294272,1068039
2,2,65,0,0,0,0,520,0,0,85,1,1470744,1056364
2,2,65,0,0,0,0,630,0,0,76,1,2418789,1508620
2,2,65,0,0,0,0,800,0,0,175,1,3070893,2428816
2,2,65,0,0,0,1,1000,0,0,129,1,2667682,1831262
2,2,65,0,0,0,1,150,0,0,40,1,1973833,1670917
2,2,65,0,0,0,1,166,3000,160,53,2,2793877,2722622
2,2,65,0,0,0,1,1700,0,0,106,1,2008842,1138528
2,2,65,0,0,0,1,257,0,0,68,1,2425176,1574158
2,2,65,0,0,0,1,263,0,0,81,1,3435878,1839381
2,2,65,0,0,0,1,350,0,0,69,1,1935209,1670501
2,2,65,0,0,0,1,350,0,0,99,1,2336547,1944290
2,2,65,0,0,0,1,400,0,0,69,1,5440706,3550458
2,2,65,0,0,0,1,412,0,0,66,1,1974744,1611749
2,2,65,0,0,0,1,500,0,0,149,1,3188668,2632688
2,2,65,0,0,0,1,500,0,0,75,1,3586933,3273586
2,2,65,0,0,0,1,500,0,0,99,1,2329017,1572437
2,2,65,0,0,0,1,500,0,0,99,1,3742944,2347889
2,2,65,0,0,0,1,520,0,0,60,1,2210706,1875838
2,2,65,0,0,0,1,600,0,0,84,1,3534189,2992360
2,2,65,0,0,0,1,600,0,0,85,1,2137821,1668414
2,2,65,0,0,0,1,600,180000,0,56,2,2830576,2214681
2,2,65,0,0,0,1,678,0,0,60,1,3695595,2911385
2,2,65,0,0,0,1,80,0,0,83,1,1854343,1380808
2,2,65,0,0,0,1,84,0,83,13,2,2868778,2454113
2,2,65,0,0,0,2,1000,0,0,117,1,6209571,3810289
2,2,65,0,0,0,2,1200,0,0,85,1,4376161,3696210
2,2,65,0,0,0,2,300,0,0,84,1,3683153,2578645
2,2,65,0,0,0,2,352,1000,340,50,2,4732843,2431637
2,2,65,0,0,0,2,400,0,0,51,1,2824060,2232710
2,2,65,0,0,0,2,550,0,0,71,1,2884184,1753304
2,2,65,0,0,0,2,550,0,0,86,1,2237684,1582386
2,2,65,0,0,0,2,700,0,0,96,1,4493871,3240561
2,2,65,0,0,1,1,405,0,0,57,1,2799825,1656210
2,2,65,0,0,1,2,270,0,0,69,1,3433543,2518859
2,2,65,0,1,0,1,450,80000,0,50,1,2443649,1852309
2,2,65,1,0,0,0,400,20000,260,59,1,2187657,1870977
2,2,65,1,0,0,0,450,82810,241,46,2,1874081,1761556
2,2,65,1,0,0,0,600,0,0,65,1,2529142,2117810
2,2,65,1,0,0,1,135,0,0,49,1,1828367,863057
2,2,65,1,0,0,1,200,0,0,66,1,1517231,1147386
2,2,65,1,0,0,1,200,0,0,83,1,5498433,5140371
2,2,65,1,0,0,1,800,0,0,85,1,2234623,1826855
2,2,65,1,0,0,1,800,80000,0,40,2,2087323,1880943
2,2,65,1,0,0,2,1000,0,0,85,1,3078081,2301761
2,2,65,1,0,0,2,250,0,0,100,1,2173895,1511451
2,2,65,1,0,0,2,500,0,0,84,1,7810312,6139741
2,2,65,2,0,0,1,300,0,0,60,1,4155210,2813322
2,2,65,2,0,0,1,400,0,0,92,1,1974923,1521673
2,2,65,2,0,0,1,500,0,0,93,1,1971401,1066283
2,2,65,2,0,0,2,250,0,0,66,1,3039286,2299700
2,2,65,3,0,1,1,600,0,0,85,1,4136075,3133901
2,2,65,4,0,0,1,350,26128,138,52,2,4314905,3743335
2,2,66,0,0,0,0,1287,0,0,85,1,5072439,3992936
2,2,66,0,0,0,0,330,3000,300,43,1,1809356,1511176
2,2,66,0,0,0,0,390,0,0,32,1,2122035,1827775
2,2,66,0,0,0,0,500,0,0,52,1,4458698,2600060
2,2,66,0,0,0,0,700,41340,0,48,2,2209845,2040980
2,2,66,0,0,0,0,910,0,0,59,1,2715530,1441665
2,2,66,0,0,0,1,100,0,0,60,1,1463482,1365902
2,2,66,0,0,0,1,1000,0,0,84,1,5130262,4480727
2,2,66,0,0,0,1,1000,0,0,99,1,1328581,1234070
2,2,66,0,0,0,1,1000,0,0,99,1,2157041,1647845
2,2,66,0,0,0,1,1000,0,0,99,1,4132786,2463727
2,2,66,0,0,0,1,135,0,0,120,1,7973118,7923118
2,2,66,0,0,0,1,137,0,0,80,1,3227357,2466939
2,2,66,0,0,0,1,1500,0,0,105,1,1760913,1496013
2,2,66,0,0,0,1,163,0,0,83,1,2633839,2029721
2,2,66,0,0,0,1,200,0,0,73,1,1466022,1308639
2,2,66,0,0,0,1,2000,0,0,85,1,3035268,2188431
2,2,66,0,0,0,1,300,0,0,95,1,3224642,2423719
2,2,66,0,0,0,1,306,0,0,81,1,2442515,2173585
2,2,66,0,0,0,1,350,0,0,59,1,3254447,2325874
2,2,66,0,0,0,1,350,0,0,63,1,2707834,1669247
2,2,66,0,0,0,1,350,0,0,82,1,3307138,2861259
2,2,66,0,0,0,1,350,0,0,83,1,4290068,3392287
2,2,66,0,0,0,1,350,40000,300,82,2,3191322,1990904
2,2,66,0,0,0,1,400,0,0,108,2,2981164,2587341
2,2,66,0,0,0,1,400,0,0,125,1,2114726,1644726
2,2,66,0,0,0,1,400,0,0,77,1,1420808,1270805
2,2,66,0,0,0,1,400,0,0,81,1,1120234,903641
2,2,66,0,0,0,1,400,0,0,98,1,4403439,1835727
2,2,66,0,0,0,1,450,0,0,59,1,3564106,2896000
2,2,66,0,0,0,1,450,0,0,60,1,8463460,7565313
2,2,66,0,0,0,1,450,0,0,99,1,3055183,2014463
2,2,66,0,0,0,1,450,119000,0,85,2,1980265,1716519
2,2,66,0,0,0,1,490,0,0,85,1,1628974,1365774
2,2,66,0,0,0,1,500,0,0,59,1,3172775,1778368
2,2,66,0,0,0,1,600,0,0,132,1,2212812,1810742
2,2,66,0,0,0,1,600,0,0,82,1,3034757,2156322
2,2,66,0,0,0,1,600,0,0,99,1,2154813,1617124
2,2,66,0,0,0,1,650,0,0,101,1,7066948,6104258
2,2,66,0,0,0,1,650,0,0,79,1,7319673,6346585
2,2,66,0,0,0,1,650,0,0,91,1,3762403,2375186
2,2,66,0,0,0,1,800,0,0,60,1,1587203,1246705
2,2,66,0,0,0,2,250,0,0,83,1,2106627,1431586
2,2,66,0,0,0,2,250,0,0,83,1,3055276,2436386
2,2,66,0,0,0,2,350,0,0,66,1,2722459,1972254
2,2,66,0,0,0,2,400,0,0,192,1,1817294,1578697
2,2,66,0,0,0,2,500,0,0,122,1,2979464,2289986
2,2,66,0,0,0,2,600,0,0,100,1,3284138,2501278
2,2,66,0,0,0,2,700,0,0,105,1,3688683,1689843
2,2,66,0,0,0,2,850,0,0,85,1,2042022,1273982
2,2,66,1,0,0,0,250,25000,100,40,2,3870280,3726255
2,2,66,1,0,0,0,853,0,0,46,1,1670553,1264273
2,2,66,1,0,0,1,1200,0,0,175,1,3951999,3205906
2,2,66,1,0,0,1,300,0,0,60,1,2825557,2142526
2,2,66,1,0,0,1,350,0,0,78,1,2392828,1840871
2,2,66,1,0,0,1,400,0,0,99,1,4522449,4034449
2,2,66,1,0,0,1,550,0,0,75,1,2581073,2105301
2,2,66,1,0,0,1,550,5000,520,40,2,3222571,2052746
2,2,66,1,0,0,1,880,0,0,99,1,2618919,2100364
2,2,66,1,0,0,2,400,0,0,78,1,2157103,1464171
2,2,66,2,0,0,1,180,0,0,50,1,1520179,1195496
2,2,66,2,0,0,1,200,0,0,96,1,1255178,1008005
2,2,66,2,0,0,1,695,0,0,108,1,4910388,4347189
2,2,66,2,0,0,2,130,0,0,35,1,8760552,7455365
2,2,66,3,0,0,1,550,0,0,82,1,2235117,1568662
2,2,67,0,0,0,0,115,0,0,34,1,2052268,2029733
2,2,67,0,0,0,0,130,0,0,56,1,1788480,1572772
2,2,67,0,0,0,0,1320,0,0,83,1,3725833,2445045
2,2,67,0,0,0,0,150,0,0,99,2,922120,882120
2,2,67,0,0,0,0,250,0,0,66,1,1410646,1076624
2,2,67,0,0,0,0,250,10000,250,66,2,1469999,1422399
2,2,67,0,0,0,0,280,0,0,56,1,1589865,1163898
2,2,67,0,0,0,0,300,0,0,53,1,1374868,1201199
2,2,67,0,0,0,0,350,0,0,43,1,1501413,1122346
2,2,67,0,0,0,0,410,0,0,89,1,2378586,1189966
2,2,67,0,0,0,0,700,50000,600,67,2,2270086,2003211
2,2,67,0,0,0,1,1123,0,0,99,1,4158182,3188552
2,2,67,0,0,0,1,1200,0,0,98,1,2386995,1984398
2,2,67,0,0,0,1,1513,0,0,115,1,1983080,1362071
2,2,67,0,0,0,1,200,0,0,105,1,821604,821604
2,2,67,0,0,0,1,200,0,0,97,1,2455770,2029770
2,2,67,0,0,0,1,250,0,0,232,1,1346110,1274987
2,2,67,0,0,0,1,2500,0,0,52,1,1167361,940454
2,2,67,0,0,0,1,300,0,0,99,1,1936488,1396033
2,2,67,0,0,0,1,330,20000,200,41,2,2760144,2361310
2,2,67,0,0,0,1,342,0,0,33,1,2097398,1647831
2,2,67,0,0,0,1,350,0,0,60,1,12319728,10509538
2,2,67,0,0,0,1,350,0,0,60,1,1653694,1501956
2,2,67,0,0,0,1,370,0,0,97,1,22659355,20833765
2,2,67,0,0,0,1,390,7826,114,71,2,2145880,1626533
2,2,67,0,0,0,1,400,0,0,165,1,1321799,890621
2,2,67,0,0,0,1,400,0,0,66,1,1835763,1260329
2,2,67,0,0,0,1,450,0,0,59,1,2082482,1302067
2,2,67,0,0,0,1,500,0,0,76,1,1833497,1601845
2,2,67,0,0,0,1,500,0,0,82,1,1993436,1293956
2,2,67,0,0,0,1,500,0,0,92,1,1891530,1826530
2,2,67,0,0,0,1,550,0,0,103,1,2002111,1905843
2,2,67,0,0,0,1,740,0,0,75,1,2665322,2111759
2,2,67,0,0,0,1,800,0,0,116,1,1700076,1382250
2,2,67,0,0,0,1,900,0,0,124,1,1191357,846619
2,2,67,0,0,0,2,350,0,0,85,1,1454957,985892
2,2,67,0,0,0,2,400,0,0,132,1,2810562,2287113
2,2,67,0,0,0,2,400,0,0,78.38,1,12937839,11902839
2,2,67,0,0,0,2,450,0,0,104,1,2960545,2272693
2,2,67,0,0,1,1,500,0,0,132,1,3746453,1899133
2,2,67,1,0,0,0,450,0,0,80,1,2905566,1974702
2,2,67,1,0,0,1,190,0,0,40,1,1490788,1357709
2,2,67,1,0,0,1,250,60000,0,76,2,1756543,1536456
2,2,67,1,0,0,1,300,0,0,106,1,1933292,1185613
2,2,67,1,0,0,1,300,0,0,86,1,1565831,1360849
2,2,67,1,0,0,1,500,0,0,83,1,1789478,1379585
2,2,67,1,0,0,1,600,0,0,59,1,2026339,1590239
2,2,67,1,0,0,1,660,0,0,85,1,2607857,2291660
2,2,67,1,0,0,1,750,0,0,183,1,2170136,1602912
2,2,67,1,0,0,2,300,0,0,53,1,2665689,2092360
2,2,67,1,0,0,2,300,0,0,96,1,2459718,1765751
2,2,67,1,0,0,2,500,0,0,97,1,2873806,2529894
2,2,67,1,0,0,2,600,0,0,73,1,2476318,1931061
2,2,67,1,0,0,2,700,5000,200,109,2,3068536,2480776
2,2,67,1,0,0,2,927,0,0,99,1,3510563,2901152
2,2,67,2,0,0,1,150,0,0,79,1,1710505,1413785
2,2,68,0,0,0,0,122,35000,0,56,1,1470509,1249373
2,2,68,0,0,0,0,127,0,0,66,2,1186113,978155
2,2,68,0,0,0,0,200,0,0,60,2,1711910,1434005
2,2,68,0,0,0,0,221,0,0,73,1,2761580,1871639
2,2,68,0,0,0,0,380,0,0,66,1,2580675,1457346
2,2,68,0,0,0,0,400,0,0,132,1,1070082,888532
2,2,68,0,0,0,0,400,5000,350,85,2,3065706,2638602
2,2,68,0,0,0,0,500,0,0,89,1,1311379,1149379
2,2,68,0,0,0,0,500,0,0,97,1,1635539,1240599
2,2,68,0,0,0,0,600,0,0,92,1,2188841,1643471
2,2,68,0,0,0,1,1000,0,0,107,1,2793015,1946577
2,2,68,0,0,0,1,120,0,0,66,1,2229058,1411393
2,2,68,0,0,0,1,150,0,0,66,1,1477428,1310378
2,2,68,0,0,0,1,200,0,0,56,1,1583185,1038202
2,2,68,0,0,0,1,200,0,0,76,1,2443665,2127115
2,2,68,0,0,0,1,250,0,0,79,1,728833,707583
2,2,68,0,0,0,1,300,0,0,76,1,3680324,2735680
2,2,68,0,0,0,1,300,0,0,99,1,2826083,1816663
2,2,68,0,0,0,1,306,0,0,56,1,2119076,1799755
2,2,68,0,0,0,1,400,0,0,100,1,4238363,4013590
2,2,68,0,0,0,1,400,0,0,59,1,1405794,1115221
2,2,68,0,0,0,1,500,0,0,43,1,2240382,1926049
2,2,68,0,0,0,1,500,0,0,85,1,1614529,1162029
2,2,68,0,0,0,1,510,0,0,60,1,2163284,1762766
2,2,68,0,0,0,1,680,0,0,84.7,1,2881212,2484370
2,2,68,0,0,0,2,1000,0,0,158,1,1631187,1512503
2,2,68,0,0,0,2,350,0,0,66,1,1514998,1277371
2,2,68,0,0,0,2,350,0,0,99,1,1994099,1541264
2,2,68,0,0,0,2,850,0,0,85,1,2255201,1793961
2,2,68,0,0,0,2,900,0,0,110,1,9634974,8352286
2,2,68,0,0,0,2,979,0,0,96,1,3107158,2433929
2,2,68,1,0,0,0,180,0,0,99,1,1732460,1364177
2,2,68,1,0,0,0,300,0,0,83,1,1170616,848781
2,2,68,1,0,0,1,200,0,0,86,1,1279867,1027191
2,2,68,1,0,0,1,550,0,0,84,1,3298072,3113200
2,2,68,1,0,0,1,600,0,0,172,1,6967370,2078634
2,2,68,1,0,0,1,870,25000,750,84,2,2599354,2232751
2,2,69,0,0,0,0,166,4000,150,23,2,1136404,982264
2,2,69,0,0,0,0,300,0,0,33,1,1282804,1210643
2,2,69,0,0,0,0,300,0,0,92,1,891992,749659
2,2,69,0,0,0,0,500,0,0,102,1,6595764,6495764
2,2,69,0,0,0,0,60,0,0,40,1,3560175,3362820
2,2,69,0,0,0,0,630,6000,600,49,2,3170877,2324610
2,2,69,0,0,0,0,857,63000,123,46,2,2464061,2244284
2,2,69,0,0,0,1,1000,0,0,135,1,1112579,954529
2,2,69,0,0,0,1,130,0,0,73,1,3733835,1397975
2,2,69,0,0,0,1,150,0,0,79,1,2245147,2047647
2,2,69,0,0,0,1,160,4600,143,59,2,2891295,2354040
2,2,69,0,0,0,1,200,0,0,95,1,1569032,1288931
2,2,69,0,0,0,1,200,0,0,99,1,1897330,1537778
2,2,69,0,0,0,1,210,2000,200,20,1,1908399,1413524
2,2,69,0,0,0,1,250,0,0,53,1,1752425,1386986
2,2,69,0,0,0,1,300,0,0,115,1,1633270,1502127
2,2,69,0,0,0,1,300,0,0,79,1,2474726,2037988
2,2,69,0,0,0,1,300,0,0,82,1,1189952,1164821
2,2,69,0,0,0,1,300,13000,112,42,2,2437129,1909065
2,2,69,0,0,0,1,320,0,0,95,1,1884420,1602670
2,2,69,0,0,0,1,350,0,0,105,1,2882337,2215217
2,2,69,0,0,0,1,350,0,0,74,1,2460090,2175090
2,2,69,0,0,0,1,360,0,0,83,1,1875710,1628627
2,2,69,0,0,0,1,400,0,0,48,1,2204701,1838251
2,2,69,0,0,0,1,400,0,0,60,1,1354048,1176878
2,2,69,0,0,0,1,400,0,0,75,1,1887633,1668113
2,2,69,0,0,0,1,400,0,0,93,1,2584743,1137243
2,2,69,0,0,0,1,440,0,0,110,1,1962805,1802905
2,2,69,0,0,0,1,500,0,0,120,1,2336829,1823607
2,2,69,0,0,0,1,530,0,0,61,1,2427096,1764576
2,2,69,0,0,0,1,539,0,0,59,1,2148142,1797889
2,2,69,0,0,0,1,596,0,0,87,1,2375685,2072194
2,2,69,0,0,0,1,747,0,0,96,1,1100340,987582
2,2,69,0,0,0,1,800,30000,450,56,2,3066849,2698774
2,2,69,0,0,0,1,850,0,0,60,1,1766251,1644905
2,2,69,0,0,0,1,950,0,0,165,1,2695331,1781395
2,2,69,0,0,0,2,300,0,0,89,1,3648454,888470
2,2,69,0,0,0,2,300,0,0,99,1,4057282,2237104
2,2,69,0,0,0,2,350,0,0,93,1,3271772,2705396
2,2,69,0,0,0,2,400,0,0,164,1,1893356,1393923
2,2,69,1,0,0,0,300,0,0,44,1,2704026,1944181
2,2,69,1,0,0,0,500,0,0,82,1,3357609,2763409
2,2,69,1,0,0,0,500,0,0,86,1,3965930,1593670
2,2,69,1,0,0,1,200,0,0,83,1,1816832,1611243
2,2,69,1,0,0,1,320,0,0,91,1,1335601,1048231
2,2,69,1,0,0,1,345,0,0,108,1,1687782,1211847
2,2,69,1,0,0,1,400,0,0,89,1,2427600,2345830
2,2,69,1,0,0,1,450,0,0,78,1,3340145,3104571
2,2,69,1,0,0,2,1000,0,0,165,1,4622680,2545698
2,2,69,1,0,0,2,290,0,0,79,1,2289395,1826067
2,2,69,2,0,0,1,100,0,0,50,1,1003443,824753
2,2,69,2,0,0,1,400,0,0,165,1,4799458,3045658
2,2,69,2,0,0,2,1200,0,0,115,1,2126155,1372223
2,2,70,0,0,0,0,200,0,0,66,1,1562838,1307100
2,2,70,0,0,0,0,240,0,0,50,1,1086312,928221
2,2,70,0,0,0,0,300,0,0,99,1,957461,674697
2,2,70,0,0,0,0,368,0,0,66,1,2040095,2016279
2,2,70,0,0,0,0,430,0,0,65,1,3145355,2207535
2,2,70,0,0,0,0,500,0,0,56,1,1462869,1173491
2,2,70,0,0,0,0,500,0,0,84,1,2894656,2618386
2,2,70,0,0,0,1,100,0,0,46,1,745533,672147
2,2,70,0,0,0,1,110,0,0,96,1,2116297,1137740
2,2,70,0,0,0,1,150,0,0,61,1,2156769,1877515
2,2,70,0,0,0,1,200,0,0,40,1,763991,599322
2,2,70,0,0,0,1,200,0,0,46,1,2621760,1970258
2,2,70,0,0,0,1,200,0,0,66,1,822590,704885
2,2,70,0,0,0,1,250,0,0,99,1,2857822,1955586
2,2,70,0,0,0,1,300,0,0,104.7,1,1498754,1071144
2,2,70,0,0,0,1,300,0,0,47,1,1841164,1523159
2,2,70,0,0,0,1,300,0,0,60,1,3284363,2816829
2,2,70,0,0,0,1,300,0,0,92,1,3163317,2645902
2,2,70,0,0,0,1,300,0,0,99,1,2641460,2470335
2,2,70,0,0,0,1,360,0,0,108,1,3587377,2930694
2,2,70,0,0,0,1,390,0,0,119,1,2788884,2652789
2,2,70,0,0,0,1,450,0,0,75,1,695404,567967
2,2,70,0,0,0,1,500,0,0,72.93,1,8061527,7343010
2,2,70,0,0,0,1,500,0,0,95,1,3695014,2196594
2,2,70,0,0,0,1,500,0,0,99,1,4602428,3062775
2,2,70,0,0,0,1,600,0,0,161,1,1647767,1238986
2,2,70,0,0,0,1,600,0,0,40,1,1861464,1492559
2,2,70,0,0,0,1,667,0,0,85,1,2243426,2005173
2,2,70,0,0,0,1,700,0,0,107,1,4341370,3811674
2,2,70,0,0,0,1,800,0,0,84,1,1859623,1594742
2,2,70,0,0,0,2,180,0,0,72,1,1971654,1105632
2,2,70,0,0,0,2,700,0,0,149,1,2845274,2129181
2,2,70,1,0,0,0,800,0,0,84,1,3212146,2112963
2,2,70,1,0,0,1,350,3000,300,82,2,1583392,1409356
2,2,70,1,0,0,1,475,0,0,76,1,2167018,1505359
2,2,70,1,0,0,2,200,0,0,66,1,1588848,1248569
2,2,70,1,0,0,2,300,0,0,89,1,1239246,1045579
2,2,71,0,0,0,0,1200,0,0,116,2,3176459,2717459
2,2,71,0,0,0,0,1250,250000,0,135,2,1482627,1397547
2,2,71,0,0,0,0,150,0,150,26,2,897135,872508
2,2,71,0,0,0,0,1500,0,0,100,1,1191409,1100665
2,2,71,0,0,0,0,250,0,0,49,1,1590644,1543978
2,2,71,0,0,0,0,400,0,0,76,1,880635,603968
2,2,71,0,0,0,0,500,10000,121,47,2,1757687,1677687
2,2,71,0,0,0,1,1000,0,0,115,1,2544280,1971153
2,2,71,0,0,0,1,200,0,0,40,1,1609708,1323973
2,2,71,0,0,0,1,200,0,0,66,1,1196185,1102852
2,2,71,0,0,0,1,200,0,0,96,1,1176975,1089090
2,2,71,0,0,0,1,300,0,0,100,1,3248951,1805100
2,2,71,0,0,0,1,300,0,0,30,1,1313910,1240183
2,2,71,0,0,0,1,330,0,0,99,1,4783778,4259683
2,2,71,0,0,0,1,350,0,0,90,1,1239789,1062854
2,2,71,0,0,0,1,400,0,0,79,1,2374307,1858324
2,2,71,0,0,0,1,400,30988,19,59,2,1041865,983807
2,2,71,0,0,0,1,450,18000,203,51,2,2599139,2191499
2,2,71,0,0,0,1,500,0,0,108,1,1102702,952543
